@relation datos_simplificados

@attribute blueWins {FALSE,TRUE}
@attribute blueFirstBlood {TRUE,FALSE}
@attribute blueKills numeric
@attribute blueDeaths numeric
@attribute blueAssists numeric
@attribute blueDragons {FALSE,TRUE}
@attribute blueHeralds {FALSE,TRUE}
@attribute blueTowersDestroyed numeric
@attribute blueAvgLevel numeric
@attribute blueTotalMinionsKilled numeric
@attribute blueGoldDiff numeric
@attribute blueExperienceDiff numeric
@attribute redFirstBlood {FALSE,TRUE}
@attribute redKills numeric
@attribute redDeaths numeric
@attribute redAssists numeric
@attribute redDragons {FALSE,TRUE}
@attribute redHeralds numeric
@attribute redTowersDestroyed numeric
@attribute redAvgLevel numeric
@attribute redTotalMinionsKilled numeric
@attribute redGoldDiff numeric
@attribute redExperienceDiff numeric

@data
TRUE,TRUE,11,10,9,TRUE,TRUE,0,7.4,226,1011,480,FALSE,10,11,12,FALSE,0,0,7.2,187,-1011,-480
FALSE,TRUE,7,4,2,FALSE,FALSE,0,7,219,428,1015,FALSE,4,7,5,TRUE,0,0,6.6,234,-428,-1015
TRUE,TRUE,8,4,12,FALSE,FALSE,0,7.2,250,3206,1437,FALSE,4,8,7,FALSE,0,0,6.6,180,-3206,-1437
TRUE,TRUE,8,4,11,TRUE,FALSE,0,7.2,197,2135,1653,FALSE,4,8,3,FALSE,0,0,6.8,205,-2135,-1653
FALSE,FALSE,8,12,6,FALSE,FALSE,0,7.2,217,-1302,73,TRUE,12,8,8,TRUE,0,0,7,199,1302,-73
TRUE,FALSE,4,4,3,FALSE,FALSE,0,7.4,266,565,275,TRUE,4,4,5,TRUE,0,0,7.2,238,-565,-275
TRUE,TRUE,7,4,7,FALSE,FALSE,0,7.8,217,1958,3140,FALSE,4,7,6,TRUE,0,0,6.8,239,-1958,-3140
FALSE,TRUE,9,1,5,FALSE,FALSE,0,7.2,236,4257,2902,FALSE,1,9,1,FALSE,0,0,6.4,204,-4257,-2902
TRUE,TRUE,10,9,13,TRUE,FALSE,0,6.6,190,1674,-648,FALSE,9,10,7,FALSE,0,0,7,192,-1674,648
TRUE,FALSE,5,7,6,TRUE,FALSE,0,7,209,-928,-1753,TRUE,7,5,3,FALSE,0,0,7.4,237,928,1753
FALSE,TRUE,7,6,10,FALSE,FALSE,0,6.4,218,-75,144,FALSE,6,7,8,FALSE,0,0,6.8,207,75,-144
FALSE,FALSE,1,8,1,FALSE,FALSE,0,6.6,202,-4046,-2777,TRUE,8,1,5,FALSE,1,0,7.2,214,4046,2777
FALSE,FALSE,2,9,3,FALSE,FALSE,0,6.8,195,-4138,-3792,TRUE,9,2,7,FALSE,1,0,7.4,229,4138,3792
FALSE,FALSE,8,10,6,FALSE,FALSE,0,6.8,172,-3535,-1199,TRUE,10,8,13,TRUE,0,1,7.2,220,3535,1199
FALSE,FALSE,2,9,1,FALSE,FALSE,0,6.6,202,-4719,-2129,TRUE,9,2,10,TRUE,0,1,7,225,4719,2129
TRUE,FALSE,13,3,16,TRUE,TRUE,1,7.4,226,5900,5188,TRUE,3,13,8,FALSE,0,0,6.2,179,-5900,-5188
FALSE,TRUE,6,2,5,TRUE,FALSE,0,7,227,1818,1992,FALSE,2,6,0,FALSE,0,0,6.6,234,-1818,-1992
TRUE,FALSE,1,4,1,FALSE,FALSE,0,6.4,229,-3461,-1353,TRUE,4,1,6,TRUE,1,1,7,244,3461,1353
TRUE,TRUE,8,11,6,TRUE,FALSE,0,6.6,215,-1521,-2096,FALSE,11,8,12,FALSE,0,0,7,215,1521,2096
TRUE,TRUE,9,7,14,TRUE,FALSE,0,7,199,1328,1043,FALSE,7,9,7,FALSE,0,0,6.6,188,-1328,-1043
TRUE,FALSE,9,6,12,FALSE,FALSE,0,6.6,181,911,-276,TRUE,6,9,4,TRUE,0,0,6.8,182,-911,276
TRUE,TRUE,8,4,9,FALSE,TRUE,0,7.2,233,2111,1390,FALSE,4,8,5,TRUE,0,0,6.8,228,-2111,-1390
TRUE,FALSE,13,13,14,FALSE,FALSE,0,7,201,935,2197,TRUE,13,13,14,FALSE,0,0,6.6,179,-935,-2197
FALSE,FALSE,4,10,2,FALSE,FALSE,0,6.6,214,-3032,-2816,TRUE,10,4,11,TRUE,1,0,7.2,215,3032,2816
TRUE,TRUE,8,7,11,TRUE,FALSE,0,7,202,-425,-1057,FALSE,7,8,6,FALSE,0,0,7,264,425,1057
TRUE,FALSE,10,8,7,FALSE,FALSE,0,7.2,240,2365,2052,TRUE,8,10,8,FALSE,0,0,7,211,-2365,-2052
TRUE,FALSE,7,4,5,TRUE,FALSE,0,7.4,233,3140,3364,TRUE,4,7,4,FALSE,1,0,6.6,201,-3140,-3364
TRUE,FALSE,5,5,6,FALSE,FALSE,0,6.8,215,-779,-1837,TRUE,5,5,3,FALSE,0,0,7.4,235,779,1837
TRUE,TRUE,10,7,5,TRUE,FALSE,0,7.2,200,1690,1316,FALSE,7,10,9,FALSE,0,0,6.8,162,-1690,-1316
TRUE,FALSE,6,2,6,TRUE,TRUE,0,6.8,188,1433,522,TRUE,2,6,1,FALSE,0,0,6.8,215,-1433,-522
TRUE,FALSE,7,4,16,TRUE,FALSE,1,7,253,3466,1525,TRUE,4,7,2,FALSE,1,0,6.6,222,-3466,-1525
TRUE,TRUE,10,4,14,TRUE,TRUE,0,6.8,212,1947,136,FALSE,4,10,3,FALSE,0,0,6.6,219,-1947,-136
TRUE,TRUE,13,2,11,TRUE,TRUE,1,7.2,246,6624,4865,FALSE,2,13,4,FALSE,0,0,6.2,185,-6624,-4865
TRUE,TRUE,8,2,7,TRUE,FALSE,0,7.2,194,2659,2757,FALSE,2,8,2,FALSE,0,0,6,201,-2659,-2757
TRUE,TRUE,11,3,12,TRUE,FALSE,1,7.4,221,6275,4789,FALSE,3,11,2,FALSE,0,0,6.2,187,-6275,-4789
TRUE,TRUE,9,6,6,TRUE,TRUE,0,7.2,208,1369,2756,FALSE,6,9,7,FALSE,0,0,6.6,216,-1369,-2756
TRUE,TRUE,9,7,10,FALSE,TRUE,0,6.8,183,422,-308,FALSE,7,9,6,TRUE,0,0,7,200,-422,308
FALSE,FALSE,4,7,4,FALSE,FALSE,0,7,216,-2281,-42,TRUE,7,4,8,TRUE,0,0,7,244,2281,42
TRUE,TRUE,10,6,11,TRUE,TRUE,0,7.6,232,1722,1514,FALSE,6,10,8,FALSE,0,0,7.2,211,-1722,-1514
FALSE,FALSE,4,4,6,TRUE,FALSE,0,6.6,186,-1595,-1648,TRUE,4,4,4,FALSE,0,0,7.2,253,1595,1648
TRUE,FALSE,4,6,6,TRUE,FALSE,0,6.8,222,-730,-251,TRUE,6,4,7,FALSE,0,0,7,213,730,251
TRUE,TRUE,8,9,9,FALSE,TRUE,0,6.8,212,-1168,-674,FALSE,9,8,17,TRUE,0,0,7.2,229,1168,674
TRUE,TRUE,9,4,14,FALSE,FALSE,0,7,208,2546,1928,FALSE,4,9,2,FALSE,0,0,6.6,211,-2546,-1928
FALSE,FALSE,5,6,6,FALSE,FALSE,0,7.4,228,-839,-833,TRUE,6,5,3,TRUE,1,0,7.4,239,839,833
FALSE,FALSE,3,8,1,FALSE,FALSE,0,6.8,230,-2317,-1330,TRUE,8,3,11,TRUE,1,0,7,223,2317,1330
FALSE,TRUE,6,5,7,FALSE,TRUE,0,6.8,216,-904,-178,FALSE,5,6,4,FALSE,0,0,7,257,904,178
FALSE,FALSE,7,10,9,FALSE,FALSE,0,6.8,224,-673,568,TRUE,10,7,13,TRUE,0,0,7,199,673,-568
TRUE,TRUE,9,4,9,TRUE,FALSE,0,7.6,239,4444,2813,FALSE,4,9,3,FALSE,0,0,6.6,209,-4444,-2813
FALSE,FALSE,7,6,6,FALSE,FALSE,0,7,229,-1243,-604,TRUE,6,7,15,FALSE,0,0,7,194,1243,604
TRUE,TRUE,5,9,5,FALSE,TRUE,0,7,218,-2078,-1506,FALSE,9,5,6,FALSE,0,0,7.6,205,2078,1506
FALSE,TRUE,8,9,12,TRUE,FALSE,1,6.6,194,-952,-1337,FALSE,9,8,7,FALSE,1,0,6.6,214,952,1337
FALSE,FALSE,5,9,4,FALSE,FALSE,0,6.6,195,-2132,-1088,TRUE,9,5,7,FALSE,0,0,7,215,2132,1088
FALSE,FALSE,5,5,10,TRUE,FALSE,0,6.8,203,-1015,-1395,TRUE,5,5,9,FALSE,1,0,7.2,256,1015,1395
FALSE,TRUE,7,4,8,FALSE,TRUE,0,7.2,204,517,585,FALSE,4,7,4,TRUE,0,0,6.8,234,-517,-585
TRUE,FALSE,5,9,6,FALSE,FALSE,0,6.8,220,-2222,-1252,TRUE,9,5,10,TRUE,0,0,7,225,2222,1252
TRUE,FALSE,5,6,3,TRUE,FALSE,0,7,216,-208,-353,TRUE,6,5,5,FALSE,0,0,7,221,208,353
FALSE,FALSE,3,6,4,FALSE,FALSE,0,6.8,200,-2513,-3419,TRUE,6,3,5,FALSE,0,0,7.4,246,2513,3419
TRUE,TRUE,4,4,9,FALSE,TRUE,0,6.8,215,-601,-1965,FALSE,4,4,5,TRUE,0,0,7.2,249,601,1965
TRUE,FALSE,7,4,4,TRUE,FALSE,0,7,221,1753,2303,TRUE,4,7,7,FALSE,0,0,6.4,213,-1753,-2303
FALSE,TRUE,2,3,1,TRUE,FALSE,0,6.8,202,-751,-1229,FALSE,3,2,5,FALSE,0,0,7.2,239,751,1229
TRUE,TRUE,7,6,6,FALSE,TRUE,0,6.8,241,1430,107,FALSE,6,7,7,TRUE,0,0,7,173,-1430,-107
TRUE,TRUE,5,6,5,TRUE,FALSE,0,6.6,228,-469,-1237,FALSE,6,5,4,FALSE,0,0,7,229,469,1237
TRUE,TRUE,9,7,7,TRUE,FALSE,0,6.6,188,-1099,-1318,FALSE,7,9,7,FALSE,0,0,7,232,1099,1318
TRUE,FALSE,12,5,12,FALSE,FALSE,1,7.2,200,5553,3915,TRUE,5,12,4,TRUE,0,0,6.4,149,-5553,-3915
TRUE,TRUE,9,4,13,FALSE,FALSE,0,7.2,204,2091,1359,FALSE,4,9,2,FALSE,0,0,6.8,227,-2091,-1359
FALSE,FALSE,4,8,5,TRUE,FALSE,0,7,228,-1951,-1575,TRUE,8,4,6,FALSE,0,0,7.4,236,1951,1575
TRUE,TRUE,6,6,7,TRUE,FALSE,0,7.2,211,96,-24,FALSE,6,6,5,FALSE,0,0,7,203,-96,24
FALSE,FALSE,9,6,9,FALSE,FALSE,0,7.2,219,1762,2377,TRUE,6,9,7,FALSE,1,0,6.6,202,-1762,-2377
TRUE,TRUE,8,2,9,FALSE,TRUE,0,7.2,233,3082,1360,FALSE,2,8,0,FALSE,0,0,6.6,222,-3082,-1360
TRUE,TRUE,9,3,17,TRUE,FALSE,0,7.2,189,2608,3387,FALSE,3,9,5,FALSE,0,0,6.4,172,-2608,-3387
FALSE,TRUE,5,3,3,FALSE,FALSE,0,6.4,204,-1460,-2414,FALSE,3,5,3,FALSE,0,0,7.4,231,1460,2414
TRUE,TRUE,11,3,11,TRUE,FALSE,0,7.4,232,3784,2577,FALSE,3,11,3,FALSE,0,0,6.8,209,-3784,-2577
FALSE,TRUE,10,12,8,FALSE,FALSE,0,6.8,202,-2053,-1784,FALSE,12,10,12,TRUE,1,0,7,214,2053,1784
FALSE,FALSE,4,7,4,FALSE,FALSE,0,6.6,198,-2020,-2716,TRUE,7,4,2,FALSE,0,0,7.2,246,2020,2716
FALSE,FALSE,8,6,9,TRUE,FALSE,0,7.2,224,1137,-92,TRUE,6,8,6,FALSE,0,0,7.4,220,-1137,92
FALSE,TRUE,6,8,11,FALSE,FALSE,0,7,204,-1561,-1578,FALSE,8,6,9,FALSE,0,0,7,213,1561,1578
FALSE,FALSE,1,4,1,FALSE,FALSE,0,7.2,268,-598,-1285,TRUE,4,1,6,TRUE,1,0,7.2,238,598,1285
FALSE,FALSE,7,9,8,FALSE,FALSE,0,6.6,181,-1829,-1668,TRUE,9,7,10,TRUE,0,0,7,212,1829,1668
TRUE,TRUE,11,4,10,TRUE,FALSE,0,7.2,215,2036,1891,FALSE,4,11,3,FALSE,0,0,6.8,188,-2036,-1891
TRUE,TRUE,8,10,9,TRUE,FALSE,0,6.8,203,-1381,-907,FALSE,10,8,9,FALSE,0,0,7.2,221,1381,907
TRUE,TRUE,12,7,20,TRUE,FALSE,0,7,210,2247,1367,FALSE,7,12,9,FALSE,0,0,6.6,205,-2247,-1367
TRUE,TRUE,5,5,5,TRUE,FALSE,0,7,227,-800,72,FALSE,5,5,6,FALSE,0,0,7.2,243,800,-72
FALSE,TRUE,6,6,6,FALSE,FALSE,0,6.6,188,-826,-979,FALSE,6,6,7,FALSE,1,0,7,237,826,979
TRUE,TRUE,11,3,9,TRUE,FALSE,0,7.2,204,4280,2681,FALSE,3,11,2,FALSE,0,0,6.4,202,-4280,-2681
FALSE,TRUE,9,9,11,TRUE,FALSE,0,6.6,200,-973,-2691,FALSE,9,9,12,FALSE,0,0,7,214,973,2691
TRUE,TRUE,8,4,11,TRUE,FALSE,0,7.2,206,1970,1999,FALSE,4,8,4,FALSE,0,0,7,234,-1970,-1999
TRUE,FALSE,3,6,5,FALSE,TRUE,0,6.6,195,-1858,-1476,TRUE,6,3,7,TRUE,0,0,7,225,1858,1476
FALSE,FALSE,8,11,9,FALSE,FALSE,0,6.6,201,-1867,-2002,TRUE,11,8,11,TRUE,0,0,7.2,190,1867,2002
TRUE,TRUE,7,9,14,TRUE,TRUE,0,6.2,192,-684,-2401,FALSE,9,7,16,FALSE,0,0,6.8,187,684,2401
TRUE,TRUE,4,9,6,FALSE,FALSE,0,6.8,225,-3056,-2938,FALSE,9,4,8,TRUE,0,0,7.4,221,3056,2938
FALSE,TRUE,4,10,2,FALSE,FALSE,0,6.2,181,-4330,-4347,FALSE,10,4,12,FALSE,0,0,7.4,228,4330,4347
TRUE,FALSE,11,13,6,FALSE,FALSE,0,7,178,-1348,105,TRUE,13,11,10,TRUE,0,0,6.8,210,1348,-105
TRUE,FALSE,8,6,11,FALSE,FALSE,0,7.2,238,1800,713,TRUE,6,8,9,TRUE,0,0,6.8,192,-1800,-713
FALSE,TRUE,6,5,8,FALSE,FALSE,0,7.2,222,509,595,FALSE,5,6,1,TRUE,0,0,6.8,231,-509,-595
FALSE,FALSE,7,4,9,FALSE,FALSE,0,6.8,233,1883,973,TRUE,4,7,4,FALSE,0,0,6.6,212,-1883,-973
FALSE,TRUE,8,8,9,FALSE,FALSE,0,6.8,209,894,-3,FALSE,8,8,10,FALSE,0,0,7,187,-894,3
FALSE,FALSE,6,10,3,TRUE,FALSE,0,6.4,206,-3060,-2937,TRUE,10,6,7,FALSE,0,0,7.4,238,3060,2937
FALSE,FALSE,7,9,8,FALSE,FALSE,0,6.8,188,-3370,-2779,TRUE,9,7,7,FALSE,1,0,7.2,250,3370,2779
FALSE,TRUE,6,5,7,TRUE,FALSE,0,6.6,191,-452,-1060,FALSE,5,6,5,FALSE,0,0,7,206,452,1060
TRUE,TRUE,8,5,8,TRUE,FALSE,0,7.2,253,1790,1764,FALSE,5,8,4,FALSE,0,0,7,237,-1790,-1764
FALSE,TRUE,2,1,5,FALSE,TRUE,0,6.6,227,790,-1155,FALSE,1,2,0,TRUE,0,0,7,217,-790,1155
TRUE,TRUE,7,5,8,TRUE,FALSE,0,6.6,215,545,411,FALSE,5,7,1,FALSE,1,1,6.6,218,-545,-411
TRUE,FALSE,7,1,10,FALSE,TRUE,0,7.2,257,3518,2503,TRUE,1,7,1,TRUE,0,0,6.6,239,-3518,-2503
TRUE,TRUE,5,4,5,TRUE,TRUE,0,6.8,226,780,523,FALSE,4,5,5,FALSE,0,0,7,226,-780,-523
FALSE,TRUE,3,2,2,TRUE,FALSE,0,6.6,206,-758,-1310,FALSE,2,3,2,FALSE,0,0,7,249,758,1310
TRUE,TRUE,17,6,26,FALSE,FALSE,0,6.8,194,4565,2632,FALSE,6,17,6,TRUE,0,0,6.4,202,-4565,-2632
FALSE,TRUE,9,6,8,TRUE,FALSE,0,7.2,206,726,1104,FALSE,6,9,5,FALSE,0,0,6.8,229,-726,-1104
FALSE,TRUE,4,4,3,FALSE,FALSE,0,6.8,207,-1254,-956,FALSE,4,4,5,TRUE,1,0,7,249,1254,956
FALSE,FALSE,3,7,2,FALSE,FALSE,0,6.8,210,-1207,-218,TRUE,7,3,7,FALSE,0,0,6.6,215,1207,218
FALSE,TRUE,3,4,4,FALSE,TRUE,1,7,263,1167,-1436,FALSE,4,3,5,TRUE,0,0,7.2,214,-1167,1436
FALSE,TRUE,1,3,1,FALSE,FALSE,0,6.8,266,-179,-463,FALSE,3,1,4,TRUE,0,0,6.6,240,179,463
FALSE,TRUE,10,4,9,FALSE,TRUE,0,7.2,206,2363,1314,FALSE,4,10,3,FALSE,0,0,6.8,226,-2363,-1314
TRUE,FALSE,9,7,9,FALSE,FALSE,0,7.2,227,847,1606,TRUE,7,9,9,FALSE,0,0,7,226,-847,-1606
TRUE,TRUE,13,2,16,TRUE,FALSE,0,7.6,240,5622,3964,FALSE,2,13,4,FALSE,0,0,6.6,203,-5622,-3964
TRUE,TRUE,5,4,5,FALSE,FALSE,0,7,235,467,850,FALSE,4,5,4,FALSE,0,0,6.8,228,-467,-850
FALSE,TRUE,7,7,8,TRUE,FALSE,0,7,200,-115,141,FALSE,7,7,7,FALSE,0,0,7,209,115,-141
TRUE,TRUE,7,1,9,FALSE,FALSE,0,7.2,213,3512,2161,FALSE,1,7,2,TRUE,0,0,6.8,215,-3512,-2161
FALSE,FALSE,3,6,4,FALSE,FALSE,0,6.8,204,-2845,-1461,TRUE,6,3,5,TRUE,0,0,7,208,2845,1461
TRUE,TRUE,9,2,10,FALSE,FALSE,0,7.2,211,4076,2996,FALSE,2,9,1,TRUE,0,0,6.6,211,-4076,-2996
TRUE,TRUE,6,9,6,TRUE,TRUE,0,6.4,195,-1806,-2407,FALSE,9,6,11,FALSE,0,0,7.2,228,1806,2407
TRUE,FALSE,6,7,6,FALSE,FALSE,0,7,228,-216,301,TRUE,7,6,6,FALSE,0,0,7,233,216,-301
FALSE,TRUE,11,5,8,FALSE,TRUE,0,7.2,192,1635,416,FALSE,5,11,3,FALSE,0,0,6.6,204,-1635,-416
FALSE,FALSE,4,10,2,FALSE,FALSE,0,6.8,201,-3081,-1236,TRUE,10,4,14,FALSE,0,0,6.8,192,3081,1236
TRUE,TRUE,4,1,3,FALSE,FALSE,0,7.6,241,2711,2693,FALSE,1,4,1,FALSE,0,0,6.6,211,-2711,-2693
TRUE,TRUE,8,1,13,TRUE,FALSE,0,6.8,247,5354,4695,FALSE,1,8,0,FALSE,0,0,6,166,-5354,-4695
FALSE,FALSE,4,5,4,FALSE,FALSE,0,6.6,212,-188,-535,TRUE,5,4,5,FALSE,0,0,6.8,232,188,535
TRUE,TRUE,7,3,1,TRUE,TRUE,1,7.6,252,3983,3375,FALSE,3,7,5,FALSE,0,0,6.8,230,-3983,-3375
TRUE,TRUE,2,4,4,FALSE,TRUE,0,6.4,251,-1185,-2402,FALSE,4,2,8,TRUE,0,0,7.4,267,1185,2402
TRUE,TRUE,11,2,17,TRUE,FALSE,0,7,204,4260,1422,FALSE,2,11,1,FALSE,0,0,6.8,210,-4260,-1422
TRUE,FALSE,3,3,2,FALSE,FALSE,0,7.2,269,835,1506,TRUE,3,3,4,TRUE,0,0,7,216,-835,-1506
TRUE,TRUE,8,6,7,FALSE,FALSE,0,7,211,2879,2522,FALSE,6,8,7,FALSE,0,0,6.4,195,-2879,-2522
TRUE,TRUE,6,8,5,FALSE,FALSE,0,7,203,-407,-1257,FALSE,8,6,7,TRUE,0,0,7.4,223,407,1257
FALSE,FALSE,5,10,7,FALSE,FALSE,0,5.6,123,-5705,-5364,TRUE,10,5,11,TRUE,0,0,6.8,218,5705,5364
FALSE,FALSE,9,5,12,TRUE,FALSE,0,7,221,1270,365,TRUE,5,9,2,FALSE,0,0,7.4,218,-1270,-365
FALSE,TRUE,4,9,5,TRUE,FALSE,0,6.8,210,-3204,-779,FALSE,9,4,16,FALSE,1,0,7,216,3204,779
FALSE,FALSE,4,7,4,FALSE,FALSE,0,6.4,184,-3927,-3207,TRUE,7,4,4,FALSE,1,1,7,262,3927,3207
TRUE,FALSE,8,7,12,TRUE,FALSE,0,6.6,215,78,658,TRUE,7,8,11,FALSE,0,0,6.8,207,-78,-658
TRUE,FALSE,4,2,3,FALSE,FALSE,0,7.2,276,1789,2100,TRUE,2,4,4,FALSE,0,0,6.8,232,-1789,-2100
FALSE,TRUE,10,7,12,FALSE,FALSE,0,7.2,212,1577,678,FALSE,7,10,4,TRUE,1,0,7,233,-1577,-678
FALSE,FALSE,8,4,10,FALSE,FALSE,0,6.6,176,590,1002,TRUE,4,8,4,FALSE,0,0,6.6,208,-590,-1002
FALSE,TRUE,5,4,4,FALSE,FALSE,0,6.6,223,-384,-1408,FALSE,4,5,3,TRUE,0,0,7,220,384,1408
TRUE,FALSE,4,5,2,TRUE,FALSE,0,7.2,256,315,667,TRUE,5,4,3,FALSE,1,0,6.8,224,-315,-667
FALSE,TRUE,4,2,2,FALSE,TRUE,0,6.6,217,580,-1033,FALSE,2,4,2,TRUE,0,0,6.8,228,-580,1033
TRUE,TRUE,6,3,7,FALSE,TRUE,1,6.6,223,1870,-729,FALSE,3,6,4,TRUE,0,0,7,226,-1870,729
TRUE,FALSE,8,3,8,TRUE,TRUE,0,6.8,229,3308,2114,TRUE,3,8,3,FALSE,0,0,6.6,215,-3308,-2114
FALSE,FALSE,4,7,5,TRUE,FALSE,0,7.2,210,-2542,1134,TRUE,7,4,15,FALSE,1,1,7,233,2542,-1134
FALSE,FALSE,7,6,8,FALSE,FALSE,0,7,223,369,561,TRUE,6,7,8,FALSE,0,0,7,196,-369,-561
FALSE,TRUE,3,2,6,TRUE,FALSE,0,6.8,239,187,-954,FALSE,2,3,1,FALSE,0,0,6.8,248,-187,954
FALSE,FALSE,8,5,6,TRUE,TRUE,0,7.2,237,1109,735,TRUE,5,8,3,FALSE,0,0,7.2,231,-1109,-735
TRUE,TRUE,9,6,10,TRUE,FALSE,0,7.4,213,1572,2134,FALSE,6,9,9,FALSE,1,0,6.8,211,-1572,-2134
FALSE,FALSE,3,9,4,TRUE,FALSE,0,7,201,-2080,-202,TRUE,9,3,12,FALSE,1,0,7.2,202,2080,202
FALSE,TRUE,5,11,6,FALSE,FALSE,0,7,222,-2929,-1731,FALSE,11,5,17,TRUE,0,0,7.2,227,2929,1731
TRUE,FALSE,11,11,14,FALSE,FALSE,0,7,215,1441,922,TRUE,11,11,11,TRUE,0,0,7,200,-1441,-922
TRUE,FALSE,6,5,5,FALSE,FALSE,0,7.2,225,873,2194,TRUE,5,6,7,FALSE,0,0,6.6,205,-873,-2194
TRUE,TRUE,4,8,2,FALSE,FALSE,0,7,212,-633,-502,FALSE,8,4,14,TRUE,0,0,7,196,633,502
FALSE,TRUE,2,2,2,FALSE,TRUE,0,7,224,-838,-593,FALSE,2,2,1,TRUE,0,0,7.2,253,838,593
TRUE,TRUE,4,6,6,FALSE,FALSE,0,6.8,236,-1098,271,FALSE,6,4,10,FALSE,0,0,6.8,245,1098,-271
FALSE,TRUE,6,5,12,FALSE,TRUE,0,7.2,257,1909,1010,FALSE,5,6,4,TRUE,0,0,7,248,-1909,-1010
TRUE,TRUE,8,10,3,FALSE,TRUE,0,6.8,223,-1577,-716,FALSE,10,8,11,FALSE,0,0,7,209,1577,716
FALSE,FALSE,8,8,8,TRUE,FALSE,0,6.6,187,-728,-608,TRUE,8,8,7,FALSE,0,0,6.8,184,728,608
FALSE,TRUE,5,6,6,FALSE,FALSE,0,7,221,142,1215,FALSE,6,5,6,TRUE,0,0,6.8,199,-142,-1215
FALSE,FALSE,6,9,5,FALSE,FALSE,0,7,228,-2069,-22,TRUE,9,6,11,TRUE,0,0,7,222,2069,22
TRUE,TRUE,4,3,5,FALSE,FALSE,0,7,248,1673,1200,FALSE,3,4,2,TRUE,1,0,6.8,197,-1673,-1200
FALSE,FALSE,3,10,3,TRUE,FALSE,0,6.4,192,-5085,-3236,TRUE,10,3,13,FALSE,0,0,7.4,249,5085,3236
TRUE,FALSE,5,4,10,TRUE,FALSE,0,7,174,337,1346,TRUE,4,5,4,FALSE,0,0,6.8,213,-337,-1346
TRUE,FALSE,3,4,1,TRUE,FALSE,0,7.2,226,-233,1969,TRUE,4,3,5,FALSE,0,0,6.6,222,233,-1969
TRUE,TRUE,7,4,11,FALSE,FALSE,0,7.2,219,920,1488,FALSE,4,7,6,TRUE,0,0,7,210,-920,-1488
TRUE,TRUE,3,3,0,TRUE,FALSE,0,6.8,201,-1078,692,FALSE,3,3,4,FALSE,0,0,6.8,240,1078,-692
FALSE,FALSE,5,5,6,TRUE,FALSE,0,6.8,212,-17,-1171,TRUE,5,5,2,FALSE,0,0,7.2,243,17,1171
FALSE,FALSE,1,9,2,TRUE,FALSE,0,6.6,229,-4377,-4323,TRUE,9,1,5,FALSE,0,0,7.4,234,4377,4323
TRUE,TRUE,8,4,9,FALSE,FALSE,0,7.2,247,2563,2910,FALSE,4,8,4,FALSE,0,0,6.6,233,-2563,-2910
TRUE,TRUE,4,3,5,FALSE,FALSE,0,7,244,1254,400,FALSE,3,4,4,FALSE,0,0,6.8,218,-1254,-400
FALSE,FALSE,4,4,7,TRUE,FALSE,0,6.8,239,-521,97,TRUE,4,4,3,FALSE,0,0,7,255,521,-97
FALSE,TRUE,10,6,9,FALSE,TRUE,1,7.4,243,3387,1454,FALSE,6,10,9,TRUE,0,0,7,239,-3387,-1454
TRUE,FALSE,7,8,8,TRUE,FALSE,0,7.4,197,-496,604,TRUE,8,7,7,FALSE,0,0,7,209,496,-604
FALSE,FALSE,5,11,4,FALSE,FALSE,0,6.6,202,-3516,-2677,TRUE,11,5,6,FALSE,1,0,7.4,237,3516,2677
TRUE,TRUE,6,7,4,TRUE,FALSE,0,7,206,1579,1615,FALSE,7,6,9,FALSE,0,0,6.6,184,-1579,-1615
FALSE,TRUE,8,9,9,TRUE,FALSE,0,7.2,185,-747,-782,FALSE,9,8,12,FALSE,0,0,7.4,214,747,782
TRUE,FALSE,15,9,14,FALSE,FALSE,0,7.4,183,2445,1767,TRUE,9,15,7,FALSE,0,0,7,221,-2445,-1767
TRUE,FALSE,3,2,4,TRUE,FALSE,0,7,205,-178,738,TRUE,2,3,2,FALSE,0,0,6.8,245,178,-738
FALSE,TRUE,4,7,5,FALSE,FALSE,0,6.6,203,-1844,-2222,FALSE,7,4,10,FALSE,0,0,7.2,227,1844,2222
TRUE,FALSE,2,3,2,TRUE,TRUE,0,6.8,246,-980,-1488,TRUE,3,2,0,FALSE,0,0,7.4,259,980,1488
FALSE,TRUE,5,2,6,FALSE,TRUE,0,7.4,253,2795,2702,FALSE,2,5,2,TRUE,0,0,7,244,-2795,-2702
FALSE,FALSE,8,14,10,FALSE,FALSE,0,6.6,200,-2095,-2096,TRUE,14,8,15,FALSE,0,0,7.4,206,2095,2096
FALSE,TRUE,12,12,16,FALSE,FALSE,0,6.8,199,801,262,FALSE,12,12,12,FALSE,0,0,6.8,182,-801,-262
TRUE,TRUE,8,10,5,TRUE,FALSE,0,6.8,224,-506,-700,FALSE,10,8,7,FALSE,0,0,7.2,218,506,700
TRUE,FALSE,8,7,7,FALSE,FALSE,0,7.4,228,705,2576,TRUE,7,8,5,TRUE,0,0,6.6,198,-705,-2576
TRUE,FALSE,7,6,7,FALSE,FALSE,0,7,222,707,1131,TRUE,6,7,6,FALSE,0,0,6.8,221,-707,-1131
TRUE,TRUE,7,3,8,FALSE,FALSE,0,7.4,233,2098,2184,FALSE,3,7,3,TRUE,1,0,6.8,236,-2098,-2184
